"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"345",182646,182646,262808,1986,NA,4,2,0,2,NA,NA,NA,1908,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9705,"White Oak","","Dr","","","9705 White Oak Dr","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.335368,-119.110093,NA,NA,9748,0.2238,"",NA,NA,NA,"",NA,NA,329453,NA,NA,NA,NA,2016-03-31,327000,"","",NA,NA,NA
"347",182648,182648,262810,1989,NA,3,NA,NA,NA,NA,NA,NA,1930,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9808,"Green Oak","","Pl","","","9808 Green Oak Pl","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.333768,-119.112211,NA,NA,10890,0.25,"",NA,NA,NA,"",NA,NA,203110,NA,NA,NA,NA,2016-06-15,280000,"","",NA,NA,NA
"348",182649,182649,262811,1985,NA,3,2,0,2,NA,NA,NA,2029,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9721,"Green Oak","","Pl","","","9721 Green Oak Pl","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.333568,-119.111043,NA,NA,9374,0.2152,"",NA,NA,NA,"",NA,NA,196263,NA,NA,NA,NA,2016-07-01,265000,"","",NA,NA,NA
"349",182650,182650,262812,1986,NA,4,3,0,3,NA,NA,NA,2346,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9701,"Seven Oak","","Ct","","","9701 Seven Oak Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.337201,-119.109875,NA,NA,13547,0.311,"",NA,NA,NA,"",NA,NA,346000,NA,NA,NA,NA,2016-01-12,324000,"","",NA,NA,NA
"350",182651,182651,262813,1986,NA,3,3,0,3,NA,NA,NA,2346,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9716,"Seven Oak","","Ct","","","9716 Seven Oak Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.337638,-119.110929,NA,NA,9622,0.2209,"",NA,NA,NA,"",NA,NA,202540,NA,NA,NA,NA,2016-04-06,315000,"","",NA,NA,NA
"351",182652,182652,262814,1990,NA,3,2,0,2,NA,NA,NA,1983,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9804,"Mesa Oak","","Dr","","","9804 Mesa Oak Dr","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.338523,-119.111755,NA,NA,9247,0.2123,"",NA,NA,NA,"",NA,NA,216609,NA,NA,NA,NA,2016-08-10,270000,"","",NA,NA,NA
"352",182653,182653,262815,1987,NA,3,2,0,2,NA,NA,NA,2242,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9704,"Willow Oak","","Ct","","","9704 Willow Oak Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.336831,-119.110302,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,235146,NA,NA,NA,NA,2016-04-13,3e+05,"","",NA,NA,NA
"354",182655,182655,262817,1986,NA,4,2,0,2,NA,NA,NA,2239,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9509,"Meadow Leaf","","Ct","","","9509 Meadow Leaf Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.336231,-119.108397,NA,NA,14183,0.3256,"",NA,NA,NA,"",NA,NA,308033,NA,NA,NA,NA,2016-04-22,312000,"","",NA,NA,NA
"359",210930,210930,292193,1953,NA,3,2,0,2,NA,NA,NA,1681,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",320,"17th","","St","","","320 17th St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.374566,-119.005801,NA,NA,5523,0.1268,"",NA,NA,NA,"",NA,NA,74192,NA,NA,NA,NA,2016-05-20,145000,"","",NA,NA,NA
"360",210931,210931,292194,1938,NA,2,1,0,1,NA,NA,NA,988,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",412,"9th","","St","","","412 9th St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.36562,-119.006356,NA,NA,9583,0.22,"",NA,NA,NA,"",NA,NA,67000,NA,NA,NA,NA,2016-08-12,110000,"","",NA,NA,NA
"361",210932,210932,292195,1937,NA,2,1,0,1,NA,NA,NA,1170,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",210,"8th","","St","","","210 8th St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.364815,-119.004662,NA,NA,8089,0.1857,"",NA,NA,NA,"",NA,NA,37360,NA,NA,NA,NA,2016-02-05,85000,"","",NA,NA,NA
"362",210933,210933,292196,1911,NA,2,1,0,1,NA,NA,NA,1389,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",518,"Monterey","","St","","","518 Monterey St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.381799,-118.993641,NA,NA,7500,0.1722,"",NA,NA,NA,"",NA,NA,84000,NA,NA,NA,NA,2016-01-19,95000,"","",NA,NA,NA
"363",210934,210934,292197,1926,NA,3,1,0,1,NA,NA,NA,1225,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",409,"Monterey","","St","","","409 Monterey St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.38163,-118.995687,NA,NA,11325,0.26,"",NA,NA,NA,"",NA,NA,37909,NA,NA,NA,NA,2016-05-18,102000,"","",NA,NA,NA
"364",210935,210935,292198,1962,NA,2,1,0,1,NA,NA,NA,1246,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1025,"Oregon","","St","","","1025 Oregon St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.381438,-118.984782,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,48211,NA,NA,NA,NA,2016-02-17,104500,"","",NA,NA,NA
"365",210936,210936,292199,1921,NA,3,1.5,1,1,NA,NA,NA,1316,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",730,"19th","E","St","","","730 E 19th St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.374759,-118.992196,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,26738,NA,NA,NA,NA,2016-06-13,97000,"","",NA,NA,NA
"366",210937,210937,292200,1927,NA,3,1,0,1,NA,NA,NA,1120,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",408,"18th","","St","","","408 18th St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.37502,-118.99804,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,34486,NA,NA,NA,NA,2016-03-15,95000,"","",NA,NA,NA
"367",210938,210938,292201,1928,NA,3,1,0,1,NA,NA,NA,1052,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",510,"18th","E","St","","","510 E 18th St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.374619,-118.996463,NA,NA,6442,0.1479,"",NA,NA,NA,"",NA,NA,45106,NA,NA,NA,NA,2016-01-14,70000,"","",NA,NA,NA
"368",210939,210939,292202,1915,NA,2,2,0,2,NA,NA,NA,1076,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1126,"18th","E","St","","","1126 E 18th St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.372167,-118.986421,NA,NA,5022,0.1153,"",NA,NA,NA,"",NA,NA,72897,NA,NA,NA,NA,2016-08-12,122000,"","",NA,NA,NA
"369",210940,210940,292203,1923,NA,2,1,0,1,NA,NA,NA,1296,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1419,"18th","E","St","","","1419 E 18th St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.370635,-118.98246,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,40522,NA,NA,NA,NA,2016-05-19,123000,"","",NA,NA,NA
"372",210943,210943,292206,1954,NA,3,1,0,1,NA,NA,NA,850,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1021,"Dolores","","St","","","1021 Dolores St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.37,-118.989396,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,24038,NA,NA,NA,NA,2016-04-05,92000,"","",NA,NA,NA
"373",210944,210944,292207,2015,NA,3,2.5,1,2,NA,NA,NA,2030,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1422,"9th","E","St","","","1422 E 9th St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.365996,-118.986335,NA,NA,6451,0.1481,"",NA,NA,NA,"",NA,NA,19378,NA,NA,NA,NA,2016-08-11,234000,"","",NA,NA,NA
"377",210948,210948,292211,1958,NA,3,1,0,1,NA,NA,NA,986,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",323,"Owens","S","St","","","323 S Owens St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.360228,-118.99048,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,23559,NA,NA,NA,NA,2016-02-11,69500,"","",NA,NA,NA
"378",210949,210949,292212,1926,NA,2,1,0,1,NA,NA,NA,1188,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",343,"Northrup","","St","","","343 Northrup St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.360646,-118.989372,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,18225,NA,NA,NA,NA,2016-08-16,103000,"","",NA,NA,NA
"380",219325,219325,300988,1952,NA,2,1,0,1,NA,NA,NA,848,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",916,"Castaic","","Ave","","","916 Castaic Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.419138,-119.040595,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,30195,NA,NA,NA,NA,2016-07-15,108500,"","",NA,NA,NA
"381",219326,219326,300989,1946,NA,3,1,0,1,NA,NA,NA,1552,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",915,"Castaic","","Ave","","","915 Castaic Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.418634,-119.040593,NA,NA,6246,0.1434,"",NA,NA,NA,"",NA,NA,95247,NA,NA,NA,NA,2016-05-26,126000,"","",NA,NA,NA
"382",219327,219327,300990,1953,NA,3,1,0,1,NA,NA,NA,1000,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",906,"Woodrow","","Ave","","","906 Woodrow Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416626,-119.039869,NA,NA,7405,0.17,"",NA,NA,NA,"",NA,NA,45080,NA,NA,NA,NA,2016-08-02,118000,"","",NA,NA,NA
"384",219329,219329,300992,1946,NA,3,NA,NA,NA,NA,NA,NA,1487,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1019,"Castaic","","Ave","","","1019 Castaic Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.418628,-119.042978,NA,NA,7017,0.1611,"",NA,NA,NA,"",NA,NA,100000,NA,NA,NA,NA,2016-04-05,148500,"","",NA,NA,NA
"386",219331,219331,300994,1971,NA,3,2,0,2,NA,NA,NA,2123,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1012,"Wilson","","Ave","","","1012 Wilson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.417483,-119.042422,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,91288,NA,NA,NA,NA,2016-02-16,138500,"","",NA,NA,NA
"387",219332,219332,300995,1947,NA,3,1,0,1,NA,NA,NA,1246,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1113,"Wilson","","Ave","","","1113 Wilson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416987,-119.044571,NA,NA,6764,0.1553,"",NA,NA,NA,"",NA,NA,99091,NA,NA,NA,NA,2016-07-29,130000,"","",NA,NA,NA
"389",219334,219334,300997,1951,NA,3,1,0,1,NA,NA,NA,1040,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2109,"Wingland","","Dr","","","2109 Wingland Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.425123,-119.038331,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,67156,NA,NA,NA,NA,2016-07-29,115000,"","",NA,NA,NA
"390",219335,219335,300998,1951,NA,3,2,0,2,NA,NA,NA,1365,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2125,"Wingland","","Dr","","","2125 Wingland Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.425583,-119.03782,NA,NA,6272,0.144,"",NA,NA,NA,"",NA,NA,47870,NA,NA,NA,NA,2016-05-26,1e+05,"","",NA,NA,NA
"391",219336,219336,300999,1950,NA,2,1,0,1,NA,NA,NA,858,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2004,"Airport","","Dr","","","2004 Airport Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.424199,-119.038589,NA,NA,7544,0.1732,"",NA,NA,NA,"",NA,NA,85000,NA,NA,NA,NA,2016-08-09,88000,"","",NA,NA,NA
"392",219337,219337,301000,1952,NA,2,1,0,1,NA,NA,NA,1114,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2012,"Airport","","Dr","","","2012 Airport Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.424525,-119.038592,NA,NA,7300,0.1676,"",NA,NA,NA,"",NA,NA,42848,NA,NA,NA,NA,2016-06-21,1e+05,"","",NA,NA,NA
"393",219338,219338,301001,1950,NA,3,1,0,1,NA,NA,NA,1000,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1909,"Esther","","Dr","","","1909 Esther Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.423398,-119.038166,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,36424,NA,NA,NA,NA,2016-03-18,122000,"","",NA,NA,NA
"394",219339,219339,301002,1951,NA,3,1,0,1,NA,NA,NA,1040,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1501,"Esther","","Dr","","","1501 Esther Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.420213,-119.037166,NA,NA,7090,0.1628,"",NA,NA,NA,"",NA,NA,76832,NA,NA,NA,NA,2016-09-07,117000,"","",NA,NA,NA
"395",219340,219340,301003,1951,NA,3,1,0,1,NA,NA,NA,1000,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1608,"Esther","","Dr","","","1608 Esther Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.420952,-119.037589,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,95000,NA,NA,NA,NA,2016-04-27,123500,"","",NA,NA,NA
"397",219342,219342,301005,1940,NA,2,1,0,1,NA,NA,NA,744,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",522,"Arvin","","St","","","522 Arvin St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.423248,-119.032561,NA,NA,6982,0.1603,"",NA,NA,NA,"",NA,NA,53694,NA,NA,NA,NA,2016-01-08,98000,"","",NA,NA,NA
"398",219343,219343,301006,1947,NA,3,2,0,2,NA,NA,NA,1411,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",609,"Francis","","St","","","609 Francis St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.423213,-119.034816,NA,NA,5963,0.1369,"",NA,NA,NA,"",NA,NA,88602,NA,NA,NA,NA,2016-06-27,140000,"","",NA,NA,NA
"400",219345,219345,301008,1940,NA,2,1,0,1,NA,NA,NA,950,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",624,"Arvin","","St","","","624 Arvin St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.421737,-119.034843,NA,NA,5662,0.13,"",NA,NA,NA,"",NA,NA,105057,NA,NA,NA,NA,2016-07-07,116000,"","",NA,NA,NA
"401",219346,219346,301009,1949,NA,1,1,0,1,NA,NA,NA,793,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",723,"Francis","","St","","","723 Francis St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.420414,-119.036689,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,56781,NA,NA,NA,NA,2016-03-28,65500,"","",NA,NA,NA
"402",219347,219347,301010,1947,NA,2,1,0,1,NA,NA,NA,857,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",705,"Francis","","St","","","705 Francis St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.421697,-119.036536,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,45983,NA,NA,NA,NA,2016-02-26,60000,"","",NA,NA,NA
"403",238275,238275,320748,1976,5,3,2,0,2,1,NA,1,1224,NA,440,"","","Central",NA,"",NA,"Good","Wood Frame/metal",NA,NA,"",NA,"Attached","Radiant",NA,NA,"Attached Garage",NA,"Average","",NA,NA,NA,"","",2520,"Pinon Springs","","Cir","","","2520 Pinon Springs Cir","Bakersfield","CA",93309,"R-2","Residential","Condominium (residential)","355-152-04",35.333702,-119.069297,NA,NA,4114,0.0944,"",NA,NA,NA,"",10901,49611,60512,NA,0,2016,NA,2016-06-30,133000,"","",NA,NA,NA
"406",238279,238279,320752,1948,NA,3,1,0,1,NA,NA,NA,1145,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",20,"Wetherley","","Dr","","","20 Wetherley Dr","Bakersfield","CA",93309,"","Residential","Condominium","",35.354992,-119.041245,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,79422,NA,NA,NA,NA,2016-05-19,119000,"","",NA,NA,NA
"409",238282,238282,320755,1972,NA,2,1,0,1,NA,NA,NA,1174,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2201,"Cedro","","Ct","Apt","A","2201 Cedro Ct APT A","Bakersfield","CA",93309,"","Residential","Condominium","",35.334981,-119.068495,NA,NA,87120,2,"",NA,NA,NA,"",NA,NA,55000,NA,NA,NA,NA,2016-03-03,78500,"","",NA,NA,NA
"410",238283,238283,320756,1955,NA,3,NA,NA,NA,NA,NA,NA,1180,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",13,"Dunlap","","St","","","13 Dunlap St","Bakersfield","CA",93309,"","Residential","Condominium","",35.354987,-119.050134,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,115257,NA,NA,NA,NA,2016-06-28,140000,"","",NA,NA,NA
"412",238285,238285,320758,1957,NA,3,NA,NA,NA,NA,NA,NA,1300,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",149,"Mcdonald","N","Way","","","149 N Mcdonald Way","Bakersfield","CA",93309,"","Residential","Condominium","",35.357395,-119.052783,NA,NA,6670,0.1531,"",NA,NA,NA,"",NA,NA,110065,NA,NA,NA,NA,2016-02-04,105000,"","",NA,NA,NA
"414",238287,238287,320760,1970,NA,4,NA,NA,NA,NA,NA,NA,1728,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4411,"Charter Oaks","","Ave","","","4411 Charter Oaks Ave","Bakersfield","CA",93309,"","Residential","Condominium","",35.364618,-119.05169,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,128856,NA,NA,NA,NA,2016-03-23,150000,"","",NA,NA,NA
"415",238288,238288,320761,1980,NA,3,1.5,1,1,NA,NA,NA,1024,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",510,"Real","","Rd","#","48","510 Real Rd # 48","Bakersfield","CA",93309,"","Residential","Condominium","",35.363072,-119.042331,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,54058,NA,NA,NA,NA,2016-07-08,70000,"","",NA,NA,NA
"417",238290,238290,320763,1971,NA,3,2,0,2,NA,NA,NA,1334,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1319,"Aquarius","","Ct","","","1319 Aquarius Ct","Bakersfield","CA",93309,"","Residential","Condominium","",35.340791,-119.056201,NA,NA,196020,4.5,"",NA,NA,NA,"",NA,NA,55000,NA,NA,NA,NA,2016-06-28,104000,"","",NA,NA,NA
"418",238291,238291,320764,1974,NA,3,2,0,2,NA,NA,NA,1356,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4901,"Belle","","Ter","Apt","8","4901 Belle Ter APT 8","Bakersfield","CA",93309,"","Residential","Condominium","",35.346179,-119.05762,NA,NA,209249,4.8037,"",NA,NA,NA,"",NA,NA,55000,NA,NA,NA,NA,2016-08-11,82000,"","",NA,NA,NA
"419",238292,238292,320765,1974,NA,3,2,0,2,NA,NA,NA,1356,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4901,"Belle","","Ter","Apt","5","4901 Belle Ter APT 5","Bakersfield","CA",93309,"","Residential","Condominium","",35.346179,-119.05762,NA,NA,174240,4,"",NA,NA,NA,"",NA,NA,55000,NA,NA,NA,NA,2016-04-21,1e+05,"","",NA,NA,NA
"420",238293,238293,320766,1977,NA,3,2,0,2,NA,NA,NA,1431,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4918,"Scorpio","","Ct","","","4918 Scorpio Ct","Bakersfield","CA",93309,"","Residential","Condominium","",35.34038,-119.056559,NA,NA,3510,0.0806,"",NA,NA,NA,"",NA,NA,122396,NA,NA,NA,NA,2016-08-16,132000,"","",NA,NA,NA
"421",238294,238294,320767,1977,NA,3,2.5,1,2,NA,NA,NA,1586,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1425,"Libra","","Ct","","","1425 Libra Ct","Bakersfield","CA",93309,"","Residential","Condominium","",35.341395,-119.055524,NA,NA,43560,1,"",NA,NA,NA,"",NA,NA,58628,NA,NA,NA,NA,2016-04-08,129000,"","",NA,NA,NA
"422",238295,238295,320768,1977,NA,3,1.5,1,1,NA,NA,NA,1407,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1413,"Libra","","Ct","","","1413 Libra Ct","Bakersfield","CA",93309,"","Residential","Condominium","",35.341395,-119.055524,NA,NA,43560,1,"",NA,NA,NA,"",NA,NA,77586,NA,NA,NA,NA,2016-01-08,93000,"","",NA,NA,NA
"423",238296,238296,320769,1979,NA,3,1.5,1,1,NA,NA,NA,1520,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4801,"Virgo","","Ct","Apt","11","4801 Virgo Ct APT 11","Bakersfield","CA",93309,"","Residential","Condominium","",35.341388,-119.056274,NA,NA,43560,1,"",NA,NA,NA,"",NA,NA,66774,NA,NA,NA,NA,2016-01-27,95000,"","",NA,NA,NA
"424",238297,238297,320770,1979,NA,3,3,0,3,NA,NA,NA,1520,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1301,"Aquarius","","Ct","Apt","12","1301 Aquarius Ct APT 12","Bakersfield","CA",93309,"","Residential","Condominium","",35.341388,-119.056274,NA,NA,43560,1,"",NA,NA,NA,"",NA,NA,91287,NA,NA,NA,NA,2016-01-29,105000,"","",NA,NA,NA
"425",238298,238298,320771,1979,NA,2,1.5,1,1,NA,NA,NA,1088,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1301,"Aquarius","","Ct","Apt","15","1301 Aquarius Ct APT 15","Bakersfield","CA",93309,"","Residential","Condominium","",35.341388,-119.056274,NA,NA,70086,1.609,"",NA,NA,NA,"",NA,NA,38667,NA,NA,NA,NA,2016-02-01,105000,"","",NA,NA,NA
"426",238299,238299,320772,1979,NA,3,2.5,1,2,NA,NA,NA,1540,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1413,"Gemini","","Ct","","","1413 Gemini Ct","Bakersfield","CA",93309,"","Residential","Condominium","",35.341852,-119.057376,NA,NA,1575,0.0362,"",NA,NA,NA,"",NA,NA,76045,NA,NA,NA,NA,2016-04-20,127000,"","",NA,NA,NA
