"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"4838",562916,562916,657922,2004,NA,5,3,0,3,NA,NA,NA,2390,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",4815,"Bonny Loch","","Ln","","","4815 Bonny Loch Ln","Houston","TX",77084,"","Residential","SingleFamily","",29.841568,-95.67021,NA,NA,6455,0.1482,"",NA,NA,NA,"",NA,NA,213041,NA,NA,NA,NA,2016-05-18,220924,"","",NA,NA,NA
"4844",565773,565773,660879,1979,9,4,4,0,4,2,NA,1,3635,NA,573,"Traditional","Frame Concrete Block/brick","Central",NA,"Single Family","","Good","",1,"Type Unknown","Slab",NA,"","Central",NA,NA,"Attached Masonry Garage","Gunite","Good",NA,NA,"Underground Wires","","","",2119,"Ashgrove","","Dr","","","2119 Ashgrove Dr","Houston","TX",77077,"","Residential","Single Family Residence / Townhouse","111-890-000-0033",29.743228,-95.595228,NA,NA,11157,0.2561,"",NA,NA,NA,"Neighborhood",94785,341028,435813,NA,11049,2015,NA,2016-10-27,390000,"","",NA,NA,NA
"4845",565774,565774,660880,1969,NA,4,2,0,2,NA,NA,NA,1882,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1723,"Shannon Valley","","Dr","","","1723 Shannon Valley Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.748734,-95.598016,NA,NA,8158,0.1873,"",NA,NA,NA,"",NA,NA,258000,NA,NA,NA,NA,2016-10-31,208000,"","",NA,NA,NA
"4856",565785,565785,660891,1975,NA,3,2,0,2,NA,NA,NA,1849,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2018,"Gray Falls","","Dr","","","2018 Gray Falls Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.743527,-95.593872,NA,NA,6298,0.1446,"",NA,NA,NA,"",NA,NA,190000,NA,NA,NA,NA,2016-10-07,241990,"","",NA,NA,NA
"4857",565786,565786,660892,1975,NA,4,2,0,2,NA,NA,NA,2225,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11904,"Westmere","","Dr","","","11904 Westmere Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.749068,-95.590457,NA,NA,8637,0.1983,"",NA,NA,NA,"",NA,NA,276346,NA,NA,NA,NA,2016-08-30,345000,"","",NA,NA,NA
"4886",585739,585739,681594,1968,NA,3,2,0,2,NA,NA,NA,1920,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11415,"Triola","","Ln","","","11415 Triola Ln","Houston","TX",77072,"","Residential","SingleFamily","",29.697231,-95.580135,NA,NA,6050,0.1389,"",NA,NA,NA,"",NA,NA,115040,NA,NA,NA,NA,2016-10-19,90000,"","",NA,NA,NA
"4892",585745,585745,681600,1970,NA,3,2,0,2,NA,NA,NA,1596,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11419,"Sharpcrest","","St","","","11419 Sharpcrest St","Houston","TX",77072,"","Residential","SingleFamily","",29.692419,-95.580696,NA,NA,6599,0.1515,"",NA,NA,NA,"",NA,NA,109438,NA,NA,NA,NA,2016-07-29,138800,"","",NA,NA,NA
"4898",585847,585847,681709,1962,NA,3,2,0,2,NA,NA,NA,1489,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3211,"Rockyridge","","Dr","","","3211 Rockyridge Dr","Houston","TX",77063,"","Residential","SingleFamily","",29.729488,-95.532176,NA,NA,8700,0.1997,"",NA,NA,NA,"",NA,NA,226086,NA,NA,NA,NA,2016-10-02,260000,"","",NA,NA,NA
"4907",589243,589243,685282,1954,NA,4,3,0,3,NA,NA,NA,2512,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",9726,"Westview","","Dr","","","9726 Westview Dr","Houston","TX",77055,"","Residential","SingleFamily","",29.793254,-95.530769,NA,NA,12719,0.292,"",NA,NA,NA,"",NA,NA,376380,NA,NA,NA,NA,2016-05-25,390000,"","",NA,NA,NA
"4913",589249,589249,685288,1958,NA,3,2,0,2,NA,NA,NA,1759,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10034,"Larston","","St","","","10034 Larston St","Houston","TX",77055,"","Residential","SingleFamily","",29.789404,-95.542226,NA,NA,8137,0.1868,"",NA,NA,NA,"",NA,NA,262541,NA,NA,NA,NA,2016-01-13,389900,"","",NA,NA,NA
"4920",590055,590055,686116,1963,NA,3,2,0,2,NA,NA,NA,2372,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8311,"Meadville","","St","","","8311 Meadville St","Houston","TX",77061,"","Residential","SingleFamily","",29.660644,-95.268239,NA,NA,8158,0.1873,"",NA,NA,NA,"",NA,NA,148238,NA,NA,NA,NA,2016-04-25,159000,"","",NA,NA,NA
"4923",590556,590556,686628,1968,NA,4,2,0,2,NA,NA,NA,2386,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",15803,"Buccaneer","","Ln","","","15803 Buccaneer Ln","Houston","TX",77062,"","Residential","SingleFamily","",29.567216,-95.128463,NA,NA,9460,0.2172,"",NA,NA,NA,"",NA,NA,167231,NA,NA,NA,NA,2016-10-10,238000,"","",NA,NA,NA
"4935",592121,592121,688283,1970,NA,2,2.5,1,2,NA,NA,NA,1068,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6402,"Del Monte","","Dr","Apt","22","6402 Del Monte Dr APT 22","Houston","TX",77057,"","Residential","Condominium","",29.746193,-95.498595,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,129220,NA,NA,NA,NA,2016-06-01,72000,"","",NA,NA,NA
"4939",592917,592917,689101,1981,NA,3,2,0,2,NA,NA,NA,1418,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",15642,"Pebble Lake","","Dr","","","15642 Pebble Lake Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.904408,-95.641891,NA,NA,8276,0.19,"",NA,NA,NA,"",NA,NA,131620,NA,NA,NA,NA,2016-04-20,151000,"","",NA,NA,NA
"4940",592918,592918,689102,1982,NA,3,2,0,2,NA,NA,NA,1632,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",15606,"Pebble Lake","","Dr","","","15606 Pebble Lake Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.905546,-95.640386,NA,NA,8812,0.2023,"",NA,NA,NA,"",NA,NA,135272,NA,NA,NA,NA,2016-08-16,149900,"","",NA,NA,NA
"4949",597305,597305,693681,2003,NA,4,2,0,2,NA,NA,NA,2688,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",14215,"Rock Dove","","Ln","","","14215 Rock Dove Ln","Houston","TX",77044,"","Residential","SingleFamily","",29.928955,-95.190628,NA,NA,7805,0.1792,"",NA,NA,NA,"",NA,NA,252604,NA,NA,NA,NA,2016-03-29,256500,"","",NA,NA,NA
"4955",597770,597770,694160,1946,NA,4,NA,NA,NA,NA,NA,NA,2298,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1220,"Gray","W","St","","","1220 W Gray St","Houston","TX",77019,"","Residential","MultiFamily2To4","",29.753514,-95.394541,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,606849,NA,NA,NA,NA,2016-02-11,490000,"","",NA,NA,NA
"4956",597771,597771,694161,1920,NA,0,NA,NA,NA,NA,NA,NA,2412,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",732,"Pizer","","St","","","732 Pizer St","Houston","TX",77009,"","Residential","MultiFamily2To4","",29.793434,-95.380811,NA,NA,6242,0.1433,"",NA,NA,NA,"",NA,NA,379799,NA,NA,NA,NA,2016-08-04,485000,"","",NA,NA,NA
"4971",603230,603230,699790,2000,NA,3,2.5,1,2,NA,NA,NA,1949,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",4103,"Blossom","","St","Unit","B","4103 Blossom St UNIT B","Houston","TX",77007,"","Residential","Townhouse","",29.767446,-95.402288,NA,NA,1920,0.0441,"",NA,NA,NA,"",NA,NA,370900,NA,NA,NA,NA,2016-06-15,355000,"","",NA,NA,NA
"4979",604282,604282,700860,1990,NA,4,3,0,3,NA,NA,NA,2540,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7814,"Leaf Point","","Ct","","","7814 Leaf Point Ct","Houston","TX",77095,"","Residential","SingleFamily","",29.894234,-95.666762,NA,NA,8515,0.1955,"",NA,NA,NA,"",NA,NA,196388,NA,NA,NA,NA,2016-01-28,183000,"","",NA,NA,NA
"4982",604285,604285,700863,1993,NA,4,3,0,3,NA,NA,NA,2928,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17018,"Calm Lagoon","","Ct","","","17018 Calm Lagoon Ct","Houston","TX",77095,"","Residential","SingleFamily","",29.896869,-95.672224,NA,NA,11046,0.2536,"",NA,NA,NA,"",NA,NA,279144,NA,NA,NA,NA,2016-07-28,275000,"","",NA,NA,NA
"4983",604286,604286,700864,1995,NA,3,2,0,2,NA,NA,NA,1731,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8302,"Summer Reef","","Dr","","","8302 Summer Reef Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.90025,-95.674694,NA,NA,8163,0.1874,"",NA,NA,NA,"",NA,NA,163474,NA,NA,NA,NA,2016-01-28,175000,"","",NA,NA,NA
"4995",605582,605582,702209,1964,7,4,3,0,3,1,NA,1,2876,NA,588,"Traditional","Brick Veneer","Central",NA,"Single Family","","Good","",1,"Type Unknown","Slab",NA,"Detached Brick/stone","Central",NA,NA,"Detached Brick/stone Garage","","Good",NA,NA,"Available","Gas","Public","Public",938,"Chantilly","","Ln","","","938 Chantilly Ln","Houston","TX",77018,"","Residential","Single Family Residence / Townhouse","095-369-001-0390",29.83338,-95.41853,NA,NA,9600,0.2204,"",NA,NA,NA,"Neighborhood",0,0,448776,NA,11377,2015,NA,2016-05-18,417000,"","",NA,NA,NA
"5003",606139,606139,702781,1998,NA,2,1,0,1,NA,NA,NA,1075,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2422,"Lucky","","St","","","2422 Lucky St","Houston","TX",77088,"","Residential","SingleFamily","",29.870092,-95.448043,NA,NA,9099,0.2089,"",NA,NA,NA,"",NA,NA,61565,NA,NA,NA,NA,2016-04-12,61000,"","",NA,NA,NA
"5006",606142,606142,702784,1975,NA,3,2,0,2,NA,NA,NA,1587,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3406,"Black Locust","","Dr","","","3406 Black Locust Dr","Houston","TX",77088,"","Residential","SingleFamily","",29.871617,-95.455633,NA,NA,7614,0.1748,"",NA,NA,NA,"",NA,NA,96919,NA,NA,NA,NA,2016-02-15,95000,"","",NA,NA,NA
"5007",606143,606143,702785,1975,NA,3,2,0,2,NA,NA,NA,1600,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3614,"Lemon Tree","","Ln","","","3614 Lemon Tree Ln","Houston","TX",77088,"","Residential","SingleFamily","",29.872389,-95.458069,NA,NA,7119,0.1634,"",NA,NA,NA,"",NA,NA,92049,NA,NA,NA,NA,2016-03-23,122735,"","",NA,NA,NA
"5025",606202,606202,702849,1947,7,4,4,0,4,1,NA,1,4412,NA,NA,"Traditional","Frame Concrete Block/brick","Central",NA,"Single Family","","Very Good","",1,"Type Unknown","Slab",NA,"Carport","Central",NA,NA,"Carport","Gunite","Average",NA,NA,"Available","Gas","Public","Public",1342,"Sue Barnett","","Dr","","","1342 Sue Barnett Dr","Houston","TX",77018,"","Residential","Single Family Residence / Townhouse","066-046-040-0013",29.82995,-95.41826,NA,NA,17280,0.3967,"",NA,NA,NA,"Neighborhood",0,0,665141,NA,16862,2015,NA,2016-07-12,187500,"Grant Deed","PREMAZON MICHAEL & ELENA",NA,NA,NA
"5057",612219,612219,709097,1995,NA,4,2.5,1,2,NA,NA,NA,2697,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",4623,"Ridgerod","","Ln","","","4623 Ridgerod Ln","Houston","TX",77053,"","Residential","SingleFamily","",29.585384,-95.450777,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,138330,NA,NA,NA,NA,2016-04-26,140000,"","",NA,NA,NA
"5075",612237,612237,709115,1972,NA,3,1,0,1,NA,NA,NA,1087,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",4933,"Ridge Creek","E","Dr","","","4933 E Ridge Creek Dr","Houston","TX",77053,"","Residential","SingleFamily","",29.588442,-95.454175,NA,NA,6943,0.1594,"",NA,NA,NA,"",NA,NA,57660,NA,NA,NA,NA,2016-08-11,92500,"","",NA,NA,NA
"5084",612668,612668,709562,2004,NA,4,2.5,1,2,NA,NA,NA,1658,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7918,"Livingston","","St","","","7918 Livingston St","Houston","TX",77051,"","Residential","SingleFamily","",29.676018,-95.372326,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,102256,NA,NA,NA,NA,2016-05-31,131000,"","",NA,NA,NA
"5086",612670,612670,709564,2005,NA,3,2,0,2,NA,NA,NA,1637,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8329,"Bassett","","St","","","8329 Bassett St","Houston","TX",77051,"","Residential","SingleFamily","",29.671102,-95.380265,NA,NA,6318,0.145,"",NA,NA,NA,"",NA,NA,121623,NA,NA,NA,NA,2016-08-22,118000,"","",NA,NA,NA
"5094",612721,612721,709617,1950,NA,3,1,0,1,NA,NA,NA,1324,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3443,"Dixie","","Dr","","","3443 Dixie Dr","Houston","TX",77021,"","Residential","SingleFamily","",29.703667,-95.367147,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,54501,NA,NA,NA,NA,2016-06-03,65000,"","",NA,NA,NA
"5100",619179,619179,716314,2000,NA,3,1,0,1,NA,NA,NA,1328,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7525,"Anzac","","St","","","7525 Anzac St","Houston","TX",77020,"","Residential","SingleFamily","",29.773473,-95.292029,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,54568,NA,NA,NA,NA,2016-06-24,82000,"","",NA,NA,NA
"5107",625236,625236,722564,1960,NA,2,2,0,2,NA,NA,NA,1570,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6113,"De Moss","","Dr","","","6113 De Moss Dr","Houston","TX",77081,"","Residential","SingleFamily","",29.70793,-95.490698,NA,NA,11205,0.2572,"",NA,NA,NA,"",NA,NA,176358,NA,NA,NA,NA,2016-04-28,1e+05,"","",NA,NA,NA
"5120",627000,627000,724410,1981,NA,3,2,0,2,NA,NA,NA,2074,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",13003,"Waldemere","","Dr","","","13003 Waldemere Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.742298,-95.617444,NA,NA,11299,0.2594,"",NA,NA,NA,"",NA,NA,291538,NA,NA,NA,NA,2016-02-18,252000,"","",NA,NA,NA
"5123",627003,627003,724413,1981,NA,3,3,0,3,NA,NA,NA,2288,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",13115,"Ivyside","","Dr","","","13115 Ivyside Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.740542,-95.620325,NA,NA,9360,0.2149,"",NA,NA,NA,"",NA,NA,293857,NA,NA,NA,NA,2016-09-30,299900,"","",NA,NA,NA
"5125",627022,627022,724433,1988,NA,3,2.5,1,2,NA,NA,NA,2633,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2138,"Gentryside","","Dr","","","2138 Gentryside Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.742319,-95.619548,NA,NA,8568,0.1967,"",NA,NA,NA,"",NA,NA,265532,NA,NA,NA,NA,2016-07-22,259000,"","",NA,NA,NA
"5138",630602,630602,728142,1965,NA,2,2,0,2,NA,NA,NA,1996,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2,"5050","","Dr","","B","5050 Woodway Dr APT 2B","Houston","TX",77056,"","Residential","Condominium","",29.762666,-95.465308,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,272608,NA,NA,NA,NA,2016-09-28,255000,"","",NA,NA,NA
"5147",632560,632560,730168,1952,NA,3,1.5,1,1,NA,NA,NA,1486,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8562,"Montridge","","Dr","","","8562 Montridge Dr","Houston","TX",77055,"","Residential","SingleFamily","",29.808435,-95.500029,NA,NA,10619,0.2438,"",NA,NA,NA,"",NA,NA,188874,NA,NA,NA,NA,2016-07-13,195000,"","",NA,NA,NA
"5158",632571,632571,730179,1966,NA,3,2,0,2,NA,NA,NA,1922,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1614,"Hillendahl","","Blvd","","","1614 Hillendahl Blvd","Houston","TX",77055,"","Residential","SingleFamily","",29.799957,-95.492914,NA,NA,13500,0.3099,"",NA,NA,NA,"",NA,NA,489781,NA,NA,NA,NA,2016-04-08,371250,"","",NA,NA,NA
"5161",632574,632574,730182,2011,NA,3,2.5,1,2,NA,NA,NA,2463,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1810,"Woodbend Village","","Ct","","","1810 Woodbend Village Ct","Houston","TX",77055,"","Residential","SingleFamily","",29.804717,-95.490023,NA,NA,6333,0.1454,"",NA,NA,NA,"",NA,NA,489454,NA,NA,NA,NA,2016-06-02,326500,"","",NA,NA,NA
"5164",635960,635960,733675,1981,NA,4,2.5,1,2,NA,NA,NA,2600,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",18607,"Anne","","Dr","","","18607 Anne Dr","Houston","TX",77058,"","Residential","SingleFamily","",29.537571,-95.102572,NA,NA,21191,0.4865,"",NA,NA,NA,"",NA,NA,210502,NA,NA,NA,NA,2016-08-15,220000,"","",NA,NA,NA
"5174",635970,635970,733685,1963,NA,4,2.5,1,2,NA,NA,NA,2172,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",18339,"Carriage","","Ln","","","18339 Carriage Ln","Houston","TX",77058,"","Residential","SingleFamily","",29.542064,-95.094393,NA,NA,10232,0.2349,"",NA,NA,NA,"",NA,NA,174737,NA,NA,NA,NA,2016-08-01,252500,"","",NA,NA,NA
"5184",635980,635980,733695,1967,NA,3,2.5,1,2,NA,NA,NA,2324,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",18515,"Vinland","","Dr","","","18515 Vinland Dr","Houston","TX",77058,"","Residential","SingleFamily","",29.543173,-95.086367,NA,NA,13159,0.3021,"",NA,NA,NA,"",NA,NA,235220,NA,NA,NA,NA,2016-06-10,3e+05,"","",NA,NA,NA
"5191",637567,637567,735363,1979,NA,3,2.5,1,2,NA,NA,NA,2236,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2521,"Potomac","","Dr","Unit","B","2521 Potomac Dr UNIT B","Houston","TX",77057,"","Residential","SingleFamily","",29.739862,-95.48826,NA,NA,3149,0.0723,"",NA,NA,NA,"",NA,NA,331521,NA,NA,NA,NA,2016-02-04,365000,"","",NA,NA,NA
"5193",637569,637569,735365,1982,NA,3,3,0,3,NA,NA,NA,2305,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2421,"Potomac","","Dr","Unit","B","2421 Potomac Dr UNIT B","Houston","TX",77057,"","Residential","SingleFamily","",29.741216,-95.488269,NA,NA,2731,0.0627,"",NA,NA,NA,"",NA,NA,337683,NA,NA,NA,NA,2016-06-03,347027,"","",NA,NA,NA
"5201",637577,637577,735373,1955,NA,3,3,0,3,NA,NA,NA,3422,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6236,"Burgoyne","","Rd","","","6236 Burgoyne Rd","Houston","TX",77057,"","Residential","SingleFamily","",29.742742,-95.49406,NA,NA,8272,0.1899,"",NA,NA,NA,"",NA,NA,953890,NA,NA,NA,NA,2016-08-08,1053502,"","",NA,NA,NA
"5209",637585,637585,735381,1958,NA,3,2,0,2,NA,NA,NA,2468,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6138,"Inwood","","Dr","","","6138 Inwood Dr","Houston","TX",77057,"","Residential","SingleFamily","",29.746591,-95.490826,NA,NA,7805,0.1792,"",NA,NA,NA,"",NA,NA,700000,NA,NA,NA,NA,2016-02-01,588000,"","",NA,NA,NA
"5223",638953,638953,736781,1953,NA,3,2,0,2,NA,NA,NA,1702,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",9332,"Willowview","","Ln","","","9332 Willowview Ln","Houston","TX",77080,"","Residential","SingleFamily","",29.804164,-95.51967,NA,NA,13068,0.3,"",NA,NA,NA,"",NA,NA,236613,NA,NA,NA,NA,2016-05-10,235000,"","",NA,NA,NA
"5253",640316,640316,738192,1940,12,4,4,0,4,2,NA,1,3542,NA,306,"Traditional","Aluminum/vinyl","Central",NA,"Single Family","","Poor","",1,"Type Unknown","",NA,"Attached Frame","Central",NA,NA,"Attached Frame Garage","Gunite","Good",NA,NA,"Available","Gas","Public","Public",747,"43rd","W","St","","","747 W 43rd St","Houston","TX",77018,"","Residential","Single Family Residence / Townhouse","066-046-033-0006",29.82665,-95.41484,NA,NA,21727,0.4988,"",NA,NA,NA,"Neighborhood",453106,233383,686489,NA,17404,2015,NA,2016-04-11,521250,"Grant Deed","HEPOLA PAMELA",NA,NA,NA
"5271",644100,644100,742139,1978,NA,3,3,0,3,NA,NA,NA,2294,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3015,"Ashford Trail","","Dr","","","3015 Ashford Trail Dr","Houston","TX",77082,"","Residential","SingleFamily","",29.73025,-95.614542,NA,NA,7400,0.1699,"",NA,NA,NA,"",NA,NA,164790,NA,NA,NA,NA,2016-08-19,184900,"","",NA,NA,NA
"5272",644101,644101,742140,1978,NA,3,3,0,3,NA,NA,NA,1790,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",13123,"Creekview Park","","Dr","","","13123 Creekview Park Dr","Houston","TX",77082,"","Residential","SingleFamily","",29.72242,-95.620503,NA,NA,4871,0.1118,"",NA,NA,NA,"",NA,NA,109316,NA,NA,NA,NA,2016-09-13,125000,"","",NA,NA,NA
"5276",644105,644105,742144,1978,NA,2,2,0,2,NA,NA,NA,1706,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12811,"Westpark","","Dr","","","12811 Westpark Dr","Houston","TX",77082,"","Residential","SingleFamily","",29.722952,-95.612327,NA,NA,5349,0.1228,"",NA,NA,NA,"",NA,NA,107933,NA,NA,NA,NA,2016-04-29,128627,"","",NA,NA,NA
"5285",644114,644114,742153,1982,NA,4,2.5,1,2,NA,NA,NA,2257,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12911,"Meadowline","","Dr","","","12911 Meadowline Dr","Houston","TX",77082,"","Residential","SingleFamily","",29.727279,-95.614123,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,151787,NA,NA,NA,NA,2016-06-17,185000,"","",NA,NA,NA
"5305",644788,644788,742869,2007,7,4,4,0,4,0,NA,1,3104,NA,483,"","Stucco","Central",NA,"Single Family","","Average","",NA,"","Slab",NA,"Attached Frame","Central",NA,NA,"Attached Frame Garage","","Excellent",NA,NA,"","","","",25,"Armand Shore","","Dr","","","25 Armand Shore Dr","Houston","TX",77058,"","Residential","Single Family Residence / Townhouse","126-619-001-0032",29.56262,-95.07496,NA,NA,1984,0.0455,"",NA,NA,NA,"",138880,280205,419085,NA,12073,2015,NA,2016-06-21,250000,"Grant Deed","ROBISON DAVID H",NA,NA,NA
"5306",646278,646278,744407,1977,NA,1,2,0,2,1,142,3,82860,NA,NA,"","Brick","Central",NA,"Multi Family","","Average","Wood",NA,"","",NA,"","Hot Air",NA,NA,"Off Street","Indoor","Average",NA,NA,"Available","Gas","Public","Public",8600,"Sands Point","","Dr","","","8600 Sands Point Dr","Houston","TX",77036,"","Residential","Condominium (residential)","103-325-000-0002",29.71503,-95.53787,NA,NA,160591,3.6867,"",NA,NA,NA,"",963546,1796574,2760120,NA,69974,2015,NA,2016-08-31,5550000,"Grant Deed","KOME HOME LLC",NA,NA,NA
"5343",647696,647696,745888,1958,NA,4,2,0,2,NA,NA,NA,1814,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10050,"Haddington","","Dr","","","10050 Haddington Dr","Houston","TX",77080,"","Residential","SingleFamily","",29.802031,-95.54346,NA,NA,8398,0.1928,"",NA,NA,NA,"",NA,NA,184653,NA,NA,NA,NA,2016-10-06,195000,"","",NA,NA,NA
"5374",660755,660755,759454,1950,NA,3,1,0,1,NA,NA,NA,750,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8826,"Laura Koppe","","Rd","","","8826 Laura Koppe Rd","Houston","TX",77078,"","Residential","SingleFamily","",29.840347,-95.261084,NA,NA,7200,0.1653,"",NA,NA,NA,"",NA,NA,36129,NA,NA,NA,NA,2016-11-04,55000,"","",NA,NA,NA
